月份,名称,对应收款id,对应订单编号,退款美金,手续费美金,美金退款合计,退款原始金额,原始币种,运营,归属,订单付款时间,订单所属月份,争议费,类型,退款类型,运营.1
2024-12.01-12.31,鼎锋onerway拒付预警,1861837846999339008,2411280221471792021484887,,16,16.0,51.18,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-28,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857137111762083840,2411150302453172021484887,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-15,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857153534827831296,2411150408004662021484887,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-15,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1856383673025568768,2411130106437332021484887,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-13,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1862866817765474304,2411302230337452021484887,,16,16.0,47.89,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-30,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1855956126072705024,2411112049563512021484887,,16,16.0,55.0,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-11,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1864452808989093888,2412050732433802021484887,,16,16.0,47.98,USD,西安（欧美店铺）,西安（欧美店铺）,2024-12-05,2024-12,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1856147450143051776,2411120930118812021484887,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-12,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1856723821051383808,2411132340293162021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-13,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1856792511633563648,2411140413269192021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-14,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1864680746267324416,2412052238283772021464603,,16,16.0,55.0,USD,西安（欧美店铺）,西安（欧美店铺）,2024-12-05,2024-12,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1863710937270595584,2412030624475022021464603,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-12-03,2024-12,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858579805466136576,2411190235306912021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-19,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1859669322872786944,2411220244513192021484887,,16,16.0,47.98,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-22,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857197479997870080,2411150702388912021484887,,16,16.0,55.0,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-15,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857096703950594048,2411150022115282021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-15,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858259950833639424,2411180524316552021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-18,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858737835335884800,2411191246384722021484887,,16,16.0,47.98,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-19,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857603605767790592,2411160953147672021484887,,16,16.0,51.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-16,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857811203024621568,2411162341217332021484887,,16,16.0,55.0,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-16,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857055119796215808,2411142136562322021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-14,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1862605705916579840,2411300512592742021484887,,16,16.0,45.89,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-30,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858139549214318592,2411172125186852021484887,,16,16.0,55.0,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-17,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857107928197505024,2411150106475422021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-15,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1856819493758967808,2411140557196132021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-14,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858137835434287104,2411172119167042021484887,,16,16.0,52.49,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-17,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1856706479756025856,2411132231194432021484887,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-13,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857090271880548352,2411142356376572021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-14,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1856470188422471680,2411130652386012021484887,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-13,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858525348850184192,2411182259062702021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-18,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1856728404339331072,2411132358412682021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-14,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1860749930105536512,2411250218485082021484887,,16,16.0,55.0,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-25,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857802598435131392,2411162307097152021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-16,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1862935194538213376,2412010302163082021484887,,16,16.0,49.89,USD,西安（欧美店铺）,西安（欧美店铺）,2024-12-01,2024-12,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857498935527350272,2411160300307372021484887,,16,16.0,51.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-16,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857455791326760960,2411160002192892021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-16,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1856112534005092352,2411120711268342021484887,,16,16.0,55.0,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-12,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857800604664340480,2411162240263652021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-16,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858683004785135616,2411190925343472021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-19,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857140409890115584,2411150315518212021484887,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-15,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1856315643079827456,2411122037187632021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-12,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1860860445750329345,2411250933203672021484887,,16,16.0,47.98,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-25,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858543650272055296,2411190011507082021484887,,16,16.0,47.89,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-19,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1863208016774823936,2412012106217172021484887,,16,16.0,47.09,USD,西安（欧美店铺）,西安（欧美店铺）,2024-12-01,2024-12,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1862941113711988736,2412010325471442021484887,,16,16.0,51.98,USD,西安（欧美店铺）,西安（欧美店铺）,2024-12-01,2024-12,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857827178797211648,2411170044504162021484887,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-17,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858787038481223680,2411191618583692021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-19,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1862551701329162240,2411300135511132021484887,,16,16.0,45.98,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-30,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1861814043669827584,2411280047123352021484887,,16,16.0,45.89,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-28,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857443863451799552,2411152321405872021484887,,16,16.0,45.89,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-15,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858217688372219904,2411180229428842021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-18,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1862989826136346624,2412010639215882021484887,,16,16.0,51.98,USD,西安（欧美店铺）,西安（欧美店铺）,2024-12-01,2024-12,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1856812330185527296,2411140532113642021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-14,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857849165426860032,2411170212125312021484887,,16,16.0,55.0,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-17,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857203277247418368,2411150720403792021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-15,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1856822258237313024,2411140606583842021484887,,16,16.0,45.89,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-14,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1852961305859063808,2411031429358382021484887,,16,16.0,55.0,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-03,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857436487935987712,2411152246409062021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-15,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1855757584926384128,2411110741002432021484887,,16,16.0,54.89,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-11,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858917373172912128,2411200056529792021484887,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-20,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1860423309377015808,2411240440554092021484887,,16,16.0,55.0,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-24,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858015292736016384,2411171312209592021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-17,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858586181647085568,2411190300089292021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-19,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1860707018932092928,2411242328177112021484887,,16,16.0,47.98,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-24,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1862171243747614720,2411290026356142021484887,,16,16.0,49.88,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-29,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857771143961120768,2411162010583172021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-16,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1856711686212685824,2411132252155822021484887,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-13,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1863259690713350144,2412020031416522021484887,,16,16.0,45.89,USD,西安（欧美店铺）,西安（欧美店铺）,2024-12-02,2024-12,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1863920422069088256,2412032017121812021464603,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-12-03,2024-12,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857636144687484928,2411161202359762021484887,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-16,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857527315572334592,2411160453179592021484887,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-16,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857845315206778880,2411170156541972021484887,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-17,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857128800740315136,2411150218014572021484887,,16,16.0,55.0,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-15,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1862574523636133888,2411300309054962021484887,,16,16.0,45.89,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-30,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1860703746972323840,2411242308305652021484887,,16,16.0,47.98,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-24,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858318508933652480,2411180917125312021484887,,16,16.0,52.49,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-18,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858543465793990656,2411190011061732021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-19,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1862658363847213056,2411300842142022021484887,,16,16.0,55.0,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-30,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1858666337220833280,2411131931189702021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-19,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1856346510946869248,2411122241117792021484887,,16,16.0,52.4,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-12,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857046200906555392,2411142100108882021484887,,16,16.0,45.89,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-14,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1862587378808782848,2411300400105332021484887,,16,16.0,55.0,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-30,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1856775829703761920,2411140307095272021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-14,2024-11,,拒付预警,拒付预警,徐世航
2024-12.01-12.31,鼎锋onerway拒付预警,1857496261624995840,2411160249312442021484887,,16,16.0,49.9,USD,西安（欧美店铺）,西安（欧美店铺）,2024-11-16,2024-11,,拒付预警,拒付预警,徐世航
